id	category	0	0.009775171065494	0.019550342130987	0.029325513196481	0.039100684261975	0.048875855327468	0.058651026392962	0.068426197458456	0.078201368523949	0.087976539589443	0.097751710654937	0.10752688172043	0.117302052785924	0.127077223851417	0.136852394916911	0.146627565982405	0.156402737047898	0.166177908113392	0.175953079178886	0.185728250244379	0.195503421309873	0.205278592375367	0.21505376344086	0.224828934506354	0.234604105571847	0.244379276637341	0.254154447702835	0.263929618768328	0.273704789833822	0.283479960899316	0.293255131964809	0.303030303030303	0.312805474095797	0.32258064516129	0.332355816226784	0.342130987292277	0.351906158357771	0.361681329423265	0.371456500488758	0.381231671554252	0.391006842619746	0.400782013685239	0.410557184750733	0.420332355816227	0.43010752688172	0.439882697947214	0.449657869012708	0.459433040078201	0.469208211143695	0.478983382209188	0.488758553274682	0.498533724340176	0.508308895405669	0.518084066471163	0.527859237536657	0.53763440860215	0.547409579667644	0.557184750733138	0.566959921798631	0.576735092864125	0.586510263929618	0.596285434995112	0.606060606060606	0.615835777126099	0.625610948191593	0.635386119257087	0.64516129032258	0.654936461388074	0.664711632453568	0.674486803519061	0.684261974584555	0.694037145650048	0.703812316715542	0.713587487781036	0.723362658846529	0.733137829912023	0.742913000977517	0.75268817204301	0.762463343108504	0.772238514173998	0.782013685239491	0.791788856304985	0.801564027370478	0.811339198435972	0.821114369501466	0.830889540566959	0.840664711632453	0.850439882697947	0.86021505376344	0.869990224828934	0.879765395894428	0.889540566959921	0.899315738025415	0.909090909090908	0.918866080156402	0.928641251221896	0.938416422287389	0.948191593352883	0.957966764418377	0.96774193548387	0.977517106549364	0.987292277614858	0.997067448680351	1.00684261974584	1.01661779081134	1.02639296187683	1.03616813294233	1.04594330400782	1.05571847507331	1.06549364613881	1.0752688172043	1.08504398826979	1.09481915933529	1.10459433040078	1.11436950146628	1.12414467253177	1.13391984359726	1.14369501466276	1.15347018572825	1.16324535679374	1.17302052785924	1.18279569892473	1.19257086999022	1.20234604105572	1.21212121212121	1.22189638318671	1.2316715542522	1.24144672531769	1.25122189638319	1.26099706744868	1.27077223851417	1.28054740957967	1.29032258064516	1.30009775171065	1.30987292277615	1.31964809384164	1.32942326490714	1.33919843597263	1.34897360703812	1.35874877810362	1.36852394916911	1.3782991202346	1.3880742913001	1.39784946236559	1.40762463343108	1.41739980449658	1.42717497556207	1.43695014662757	1.44672531769306	1.45650048875855	1.46627565982405	1.47605083088954	1.48582600195503	1.49560117302053	1.50537634408602	1.51515151515151	1.52492668621701	1.5347018572825	1.544477028348	1.55425219941349	1.56402737047898	1.57380254154448	1.58357771260997	1.59335288367546	1.60312805474096	1.61290322580645	1.62267839687194	1.63245356793744	1.64222873900293	1.65200391006843	1.66177908113392	1.67155425219941	1.68132942326491	1.6911045943304	1.70087976539589	1.71065493646139	1.72043010752688	1.73020527859237	1.73998044965787	1.74975562072336	1.75953079178886	1.76930596285435	1.77908113391984	1.78885630498534	1.79863147605083	1.80840664711632	1.81818181818182	1.82795698924731	1.8377321603128	1.8475073313783	1.85728250244379	1.86705767350929	1.87683284457478	1.88660801564027	1.89638318670577	1.90615835777126	1.91593352883675	1.92570869990225	1.93548387096774	1.94525904203323	1.95503421309873	1.96480938416422	1.97458455522972	1.98435972629521	1.9941348973607	2.0039100684262	2.01368523949169	2.02346041055718	2.03323558162268	2.04301075268817	2.05278592375366	2.06256109481916	2.07233626588465	2.08211143695015	2.09188660801564	2.10166177908113	2.11143695014663	2.12121212121212	2.13098729227761	2.14076246334311	2.1505376344086	2.16031280547409	2.17008797653959	2.17986314760508	2.18963831867058	2.19941348973607	2.20918866080156	2.21896383186706	2.22873900293255	2.23851417399804	2.24828934506354	2.25806451612903	2.26783968719452	2.27761485826002	2.28739002932551	2.29716520039101	2.3069403714565	2.31671554252199	2.32649071358749	2.33626588465298	2.34604105571847	2.35581622678397	2.36559139784946	2.37536656891495	2.38514173998045	2.39491691104594	2.40469208211144	2.41446725317693	2.42424242424242	2.43401759530792	2.44379276637341	2.4535679374389	2.4633431085044	2.47311827956989	2.48289345063538	2.49266862170088	2.50244379276637	2.51221896383187	2.52199413489736	2.53176930596285	2.54154447702835	2.55131964809384	2.56109481915933	2.57086999022483	2.58064516129032	2.59042033235581	2.60019550342131	2.6099706744868	2.6197458455523	2.62952101661779	2.63929618768328	2.64907135874878	2.65884652981427	2.66862170087976	2.67839687194526	2.68817204301075	2.69794721407624	2.70772238514174	2.71749755620723	2.72727272727273	2.73704789833822	2.74682306940371	2.75659824046921	2.7663734115347	2.77614858260019	2.78592375366569	2.79569892473118	2.80547409579667	2.81524926686217	2.82502443792766	2.83479960899316	2.84457478005865	2.85434995112414	2.86412512218964	2.87390029325513	2.88367546432062	2.89345063538612	2.90322580645161	2.9130009775171	2.9227761485826	2.93255131964809	2.94232649071359	2.95210166177908	2.96187683284457	2.97165200391007	2.98142717497556	2.99120234604105	3.00097751710655	3.01075268817204	3.02052785923753	3.03030303030303	3.04007820136852	3.04985337243402	3.05962854349951	3.069403714565	3.0791788856305	3.08895405669599	3.09872922776148	3.10850439882698	3.11827956989247	3.12805474095796	3.13782991202346	3.14760508308895	3.15738025415445	3.16715542521994	3.17693059628543	3.18670576735093	3.19648093841642	3.20625610948191	3.21603128054741	3.2258064516129	3.23558162267839	3.24535679374389	3.25513196480938	3.26490713587488	3.27468230694037	3.28445747800586	3.29423264907136	3.30400782013685	3.31378299120234	3.32355816226784	3.33333333333333	3.34310850439882	3.35288367546432	3.36265884652981	3.37243401759531	3.3822091886608	3.39198435972629	3.40175953079179	3.41153470185728	3.42130987292277	3.43108504398827	3.44086021505376	3.45063538611925	3.46041055718475	3.47018572825024	3.47996089931574	3.48973607038123	3.49951124144672	3.50928641251222	3.51906158357771	3.5288367546432	3.5386119257087	3.54838709677419	3.55816226783968	3.56793743890518	3.57771260997067	3.58748778103617	3.59726295210166	3.60703812316715	3.61681329423265	3.62658846529814	3.63636363636363	3.64613880742913	3.65591397849462	3.66568914956011	3.67546432062561	3.6852394916911	3.6950146627566	3.70478983382209	3.71456500488758	3.72434017595308	3.73411534701857	3.74389051808406	3.75366568914956	3.76344086021505	3.77321603128054	3.78299120234604	3.79276637341153	3.80254154447703	3.81231671554252	3.82209188660801	3.83186705767351	3.841642228739	3.85141739980449	3.86119257086999	3.87096774193548	3.88074291300097	3.89051808406647	3.90029325513196	3.91006842619746	3.91984359726295	3.92961876832844	3.93939393939394	3.94916911045943	3.95894428152492	3.96871945259042	3.97849462365591	3.9882697947214	3.9980449657869	4.00782013685239	4.01759530791789	4.02737047898338	4.03714565004887	4.04692082111437	4.05669599217986	4.06647116324535	4.07624633431085	4.08602150537634	4.09579667644184	4.10557184750733	4.11534701857282	4.12512218963832	4.13489736070381	4.1446725317693	4.1544477028348	4.16422287390029	4.17399804496578	4.18377321603128	4.19354838709677	4.20332355816227	4.21309872922776	4.22287390029325	4.23264907135875	4.24242424242424	4.25219941348973	4.26197458455523	4.27174975562072	4.28152492668621	4.29130009775171	4.3010752688172	4.3108504398827	4.32062561094819	4.33040078201368	4.34017595307918	4.34995112414467	4.35972629521016	4.36950146627566	4.37927663734115	4.38905180840664	4.39882697947214	4.40860215053763	4.41837732160313	4.42815249266862	4.43792766373411	4.44770283479961	4.4574780058651	4.46725317693059	4.47702834799609	4.48680351906158	4.49657869012707	4.50635386119257	4.51612903225806	4.52590420332356	4.53567937438905	4.54545454545454	4.55522971652004	4.56500488758553	4.57478005865102	4.58455522971652	4.59433040078201	4.6041055718475	4.613880742913	4.62365591397849	4.63343108504399	4.64320625610948	4.65298142717497	4.66275659824047	4.67253176930596	4.68230694037145	4.69208211143695	4.70185728250244	4.71163245356793	4.72140762463343	4.73118279569892	4.74095796676442	4.75073313782991	4.7605083088954	4.7702834799609	4.78005865102639	4.78983382209188	4.79960899315738	4.80938416422287	4.81915933528836	4.82893450635386	4.83870967741935	4.84848484848485	4.85826001955034	4.86803519061583	4.87781036168133	4.88758553274682	4.89736070381231	4.90713587487781	4.9169110459433	4.92668621700879	4.93646138807429	4.94623655913978	4.95601173020528	4.96578690127077	4.97556207233626	4.98533724340176	4.99511241446725	5.00488758553274	5.01466275659824	5.02443792766373	5.03421309872922	5.04398826979472	5.05376344086021	5.06353861192571	5.0733137829912	5.08308895405669	5.09286412512219	5.10263929618768	5.11241446725317	5.12218963831867	5.13196480938416	5.14173998044965	5.15151515151515	5.16129032258064	5.17106549364614	5.18084066471163	5.19061583577712	5.20039100684262	5.21016617790811	5.2199413489736	5.2297165200391	5.23949169110459	5.24926686217008	5.25904203323558	5.26881720430107	5.27859237536657	5.28836754643206	5.29814271749755	5.30791788856305	5.31769305962854	5.32746823069403	5.33724340175953	5.34701857282502	5.35679374389051	5.36656891495601	5.3763440860215	5.386119257087	5.39589442815249	5.40566959921798	5.41544477028348	5.42521994134897	5.43499511241446	5.44477028347996	5.45454545454545	5.46432062561094	5.47409579667644	5.48387096774193	5.49364613880743	5.50342130987292	5.51319648093841	5.52297165200391	5.5327468230694	5.54252199413489	5.55229716520039	5.56207233626588	5.57184750733137	5.58162267839687	5.59139784946236	5.60117302052786	5.61094819159335	5.62072336265884	5.63049853372434	5.64027370478983	5.65004887585532	5.65982404692082	5.66959921798631	5.6793743890518	5.6891495601173	5.69892473118279	5.70869990224829	5.71847507331378	5.72825024437927	5.73802541544477	5.74780058651026	5.75757575757575	5.76735092864125	5.77712609970674	5.78690127077223	5.79667644183773	5.80645161290322	5.81622678396872	5.82600195503421	5.8357771260997	5.8455522971652	5.85532746823069	5.86510263929618	5.87487781036168	5.88465298142717	5.89442815249266	5.90420332355816	5.91397849462365	5.92375366568915	5.93352883675464	5.94330400782013	5.95307917888563	5.96285434995112	5.97262952101661	5.98240469208211	5.9921798631476	6.00195503421309	6.01173020527859	6.02150537634408	6.03128054740958	6.04105571847507	6.05083088954056	6.06060606060606	6.07038123167155	6.08015640273704	6.08993157380254	6.09970674486803	6.10948191593352	6.11925708699902	6.12903225806451	6.13880742913001	6.1485826001955	6.15835777126099	6.16813294232649	6.17790811339198	6.18768328445747	6.19745845552297	6.20723362658846	6.21700879765395	6.22678396871945	6.23655913978494	6.24633431085044	6.25610948191593	6.26588465298142	6.27565982404692	6.28543499511241	6.2952101661779	6.3049853372434	6.31476050830889	6.32453567937438	6.33431085043988	6.34408602150537	6.35386119257087	6.36363636363636	6.37341153470185	6.38318670576735	6.39296187683284	6.40273704789833	6.41251221896383	6.42228739002932	6.43206256109481	6.44183773216031	6.4516129032258	6.4613880742913	6.47116324535679	6.48093841642228	6.49071358748778	6.50048875855327	6.51026392961876	6.52003910068426	6.52981427174975	6.53958944281524	6.54936461388074	6.55913978494623	6.56891495601173	6.57869012707722	6.58846529814271	6.59824046920821	6.6080156402737	6.61779081133919	6.62756598240469	6.63734115347018	6.64711632453567	6.65689149560117	6.66666666666666	6.67644183773216	6.68621700879765	6.69599217986314	6.70576735092864	6.71554252199413	6.72531769305962	6.73509286412512	6.74486803519061	6.7546432062561	6.7644183773216	6.77419354838709	6.78396871945259	6.79374389051808	6.80351906158357	6.81329423264907	6.82306940371456	6.83284457478005	6.84261974584555	6.85239491691104	6.86217008797653	6.87194525904203	6.88172043010752	6.89149560117302	6.90127077223851	6.911045943304	6.9208211143695	6.93059628543499	6.94037145650048	6.95014662756598	6.95992179863147	6.96969696969696	6.97947214076246	6.98924731182795	6.99902248289345	7.00879765395894	7.01857282502443	7.02834799608993	7.03812316715542	7.04789833822091	7.05767350928641	7.0674486803519	7.07722385141739	7.08699902248289	7.09677419354838	7.10654936461388	7.11632453567937	7.12609970674486	7.13587487781036	7.14565004887585	7.15542521994134	7.16520039100684	7.17497556207233	7.18475073313782	7.19452590420332	7.20430107526881	7.21407624633431	7.2238514173998	7.23362658846529	7.24340175953079	7.25317693059628	7.26295210166177	7.27272727272727	7.28250244379276	7.29227761485825	7.30205278592375	7.31182795698924	7.32160312805474	7.33137829912023	7.34115347018572	7.35092864125122	7.36070381231671	7.3704789833822	7.3802541544477	7.39002932551319	7.39980449657868	7.40957966764418	7.41935483870967	7.42913000977517	7.43890518084066	7.44868035190615	7.45845552297165	7.46823069403714	7.47800586510263	7.48778103616813	7.49755620723362	7.50733137829911	7.51710654936461	7.5268817204301	7.5366568914956	7.54643206256109	7.55620723362658	7.56598240469208	7.57575757575757	7.58553274682306	7.59530791788856	7.60508308895405	7.61485826001954	7.62463343108504	7.63440860215053	7.64418377321603	7.65395894428152	7.66373411534701	7.67350928641251	7.683284457478	7.69305962854349	7.70283479960899	7.71260997067448	7.72238514173997	7.73216031280547	7.74193548387096	7.75171065493646	7.76148582600195	7.77126099706744	7.78103616813294	7.79081133919843	7.80058651026392	7.81036168132942	7.82013685239491	7.8299120234604	7.8396871945259	7.84946236559139	7.85923753665689	7.86901270772238	7.87878787878787	7.88856304985337	7.89833822091886	7.90811339198435	7.91788856304985	7.92766373411534	7.93743890518083	7.94721407624633	7.95698924731182	7.96676441837732	7.97653958944281	7.9863147605083	7.9960899315738	8.00586510263929	8.01564027370478	8.02541544477028	8.03519061583577	8.04496578690127	8.05474095796676	8.06451612903225	8.07429130009775	8.08406647116324	8.09384164222873	8.10361681329423	8.11339198435972	8.12316715542521	8.13294232649071	8.1427174975562	8.1524926686217	8.16226783968719	8.17204301075268	8.18181818181818	8.19159335288367	8.20136852394916	8.21114369501466	8.22091886608015	8.23069403714564	8.24046920821114	8.25024437927663	8.26001955034213	8.26979472140762	8.27956989247311	8.28934506353861	8.2991202346041	8.30889540566959	8.31867057673509	8.32844574780058	8.33822091886607	8.34799608993157	8.35777126099706	8.36754643206256	8.37732160312805	8.38709677419354	8.39687194525904	8.40664711632453	8.41642228739002	8.42619745845552	8.43597262952101	8.4457478005865	8.455522971652	8.46529814271749	8.47507331378299	8.48484848484848	8.49462365591397	8.50439882697947	8.51417399804496	8.52394916911045	8.53372434017595	8.54349951124144	8.55327468230693	8.56304985337243	8.57282502443792	8.58260019550342	8.59237536656891	8.6021505376344	8.6119257086999	8.62170087976539	8.63147605083088	8.64125122189638	8.65102639296187	8.66080156402736	8.67057673509286	8.68035190615835	8.69012707722385	8.69990224828934	8.70967741935483	8.71945259042033	8.72922776148582	8.73900293255131	8.74877810361681	8.7585532746823	8.76832844574779	8.77810361681329	8.78787878787878	8.79765395894428	8.80742913000977	8.81720430107526	8.82697947214076	8.83675464320625	8.84652981427174	8.85630498533724	8.86608015640273	8.87585532746822	8.88563049853372	8.89540566959921	8.90518084066471	8.9149560117302	8.92473118279569	8.93450635386119	8.94428152492668	8.95405669599217	8.96383186705767	8.97360703812316	8.98338220918865	8.99315738025415	9.00293255131964	9.01270772238514	9.02248289345063	9.03225806451612	9.04203323558162	9.05180840664711	9.0615835777126	9.0713587487781	9.08113391984359	9.09090909090908	9.10068426197458	9.11045943304007	9.12023460410557	9.13000977517106	9.13978494623655	9.14956011730205	9.15933528836754	9.16911045943303	9.17888563049853	9.18866080156402	9.19843597262951	9.20821114369501	9.2179863147605	9.227761485826	9.23753665689149	9.24731182795698	9.25708699902248	9.26686217008797	9.27663734115346	9.28641251221896	9.29618768328445	9.30596285434994	9.31573802541544	9.32551319648093	9.33528836754643	9.34506353861192	9.35483870967741	9.36461388074291	9.3743890518084	9.38416422287389	9.39393939393939	9.40371456500488	9.41348973607037	9.42326490713587	9.43304007820136	9.44281524926686	9.45259042033235	9.46236559139784	9.47214076246334	9.48191593352883	9.49169110459432	9.50146627565982	9.51124144672531	9.5210166177908	9.5307917888563	9.54056695992179	9.55034213098729	9.56011730205278	9.56989247311827	9.57966764418377	9.58944281524926	9.59921798631475	9.60899315738025	9.61876832844574	9.62854349951124	9.63831867057673	9.64809384164222	9.65786901270772	9.66764418377321	9.6774193548387	9.6871945259042	9.69696969696969	9.70674486803518	9.71652003910068	9.72629521016617	9.73607038123167	9.74584555229716	9.75562072336265	9.76539589442815	9.77517106549364	9.78494623655913	9.79472140762463	9.80449657869012	9.81427174975561	9.82404692082111	9.8338220918866	9.8435972629521	9.85337243401759	9.86314760508308	9.87292277614858	9.88269794721407	9.89247311827956	9.90224828934506
